"grappe","menage","score_fies","pluriactif","a_elevage","revenu_agri","a_vendu","irrig","coop","temps_marche","hhweight","region","hhsize","hage","hgender","milieu_rural","educ_primaire","log_pcexp","producteur","log_revenu","log_temps_marche"
8,16,2,0,0,0,0,NA,NA,130,94.4638519287109,1,6,64,2,0,0,13.2141538475642,0,0,4.87519732320115
8,17,8,0,0,0,0,NA,NA,130,241.863525390625,1,3,36,1,0,0,14.0377265792555,0,0,4.87519732320115
8,18,3,0,0,0,0,NA,NA,130,241.863525390625,1,5,72,1,0,1,13.2670551049179,0,0,4.87519732320115
10,1,1,0,0,0,0,NA,NA,135,212.824295043945,1,4,36,2,0,0,12.9945898052428,0,0,4.91265488573605
10,2,3,0,0,0,0,NA,NA,135,212.824295043945,1,7,59,1,0,1,12.4598770008821,0,0,4.91265488573605
10,3,4,0,0,0,0,NA,NA,135,212.824295043945,1,6,43,1,0,0,12.4133387521797,0,0,4.91265488573605
10,6,8,0,0,0,0,NA,NA,135,212.824295043945,1,9,44,1,0,0,12.4047698039395,0,0,4.91265488573605
10,7,9,0,0,0,0,NA,NA,135,212.824295043945,1,11,43,1,0,1,12.6543787086855,0,0,4.91265488573605
10,8,8,0,0,0,0,NA,NA,135,212.824295043945,1,5,50,1,0,0,12.7399188751058,0,0,4.91265488573605
10,9,3,0,0,0,0,NA,NA,135,212.824295043945,1,5,35,1,0,1,12.698733853149,0,0,4.91265488573605
10,12,1,0,0,0,0,NA,NA,135,212.824295043945,1,4,50,1,0,0,12.828118399457,0,0,4.91265488573605
10,18,1,0,0,0,0,NA,NA,135,336.504760742188,1,6,55,1,0,1,12.2885955921743,0,0,4.91265488573605
10,19,3,0,0,0,0,NA,NA,135,336.504760742188,1,6,38,1,0,0,12.6716431230195,0,0,4.91265488573605
10,20,10,0,0,0,0,NA,NA,135,336.504760742188,1,5,60,1,0,0,12.6365448492941,0,0,4.91265488573605
10,21,9,0,0,0,0,NA,NA,135,336.504760742188,1,5,42,1,0,1,12.4065907228127,0,0,4.91265488573605
12,1,5,0,0,0,0,NA,NA,120,114.668182373047,1,9,37,1,1,0,12.403487214596,0,0,4.79579054559674
12,2,5,0,0,0,0,NA,NA,120,114.668182373047,1,1,52,1,1,0,13.6451617163181,0,0,4.79579054559674
12,3,11,0,0,0,0,NA,NA,120,114.668182373047,1,8,42,1,1,0,13.4812921919673,0,0,4.79579054559674
12,4,5,0,0,0,0,NA,NA,120,114.668182373047,1,5,43,1,1,0,12.7800527178126,0,0,4.79579054559674
12,5,6,0,0,0,0,NA,NA,120,114.668182373047,1,3,53,1,1,0,14.3830497299655,0,0,4.79579054559674
12,8,6,0,0,0,0,NA,NA,120,114.668182373047,1,6,37,1,1,0,13.580934718866,0,0,4.79579054559674
12,12,7,0,0,0,0,NA,NA,120,114.668182373047,1,7,42,1,1,0,12.7054924697621,0,0,4.79579054559674
12,14,3,0,0,0,0,NA,NA,120,114.668182373047,1,5,46,1,1,0,13.126540951677,0,0,4.79579054559674
12,15,4,0,0,0,0,NA,NA,120,114.668182373047,1,8,78,1,1,0,12.1005772249398,0,0,4.79579054559674
12,16,8,0,0,0,0,NA,NA,120,114.668182373047,1,2,34,2,1,0,12.7582941091357,0,0,4.79579054559674
12,17,3,0,0,0,0,NA,NA,120,319.056579589844,1,6,60,1,1,0,12.3348467244361,0,0,4.79579054559674
12,19,7,0,0,0,0,NA,NA,120,319.056579589844,1,6,60,1,1,0,12.5994403956126,0,0,4.79579054559674
14,1,3,0,0,0,0,NA,NA,40,316.657196044922,1,5,65,1,1,0,12.8857178330451,0,0,3.71357206670431
14,3,5,0,0,0,0,NA,NA,40,316.657196044922,1,4,42,1,1,0,12.4940268684457,0,0,3.71357206670431
14,4,11,0,0,0,0,NA,NA,40,316.657196044922,1,3,78,2,1,0,12.1446859853894,0,0,3.71357206670431
14,5,1,0,0,0,0,NA,NA,40,316.657196044922,1,9,53,1,1,0,12.1585007897029,0,0,3.71357206670431
14,6,8,0,0,0,0,NA,NA,40,316.657196044922,1,2,80,1,1,0,12.8636298077306,0,0,3.71357206670431
14,7,6,0,0,0,0,NA,NA,40,316.657196044922,1,2,25,1,1,0,13.4091429176965,0,0,3.71357206670431
14,8,6,0,0,0,0,NA,NA,40,316.657196044922,1,7,57,1,1,0,12.6171833497282,0,0,3.71357206670431
14,9,6,0,0,0,0,NA,NA,40,316.657196044922,1,3,25,1,1,0,12.5290201282421,0,0,3.71357206670431
14,10,5,0,0,0,0,NA,NA,40,316.657196044922,1,5,35,1,1,0,12.1413064318059,0,0,3.71357206670431
14,11,3,0,0,0,0,NA,NA,40,316.657196044922,1,6,40,1,1,0,12.1228908298105,0,0,3.71357206670431
14,12,8,0,0,0,0,NA,NA,40,316.657196044922,1,4,30,1,1,0,12.2551957155898,0,0,3.71357206670431
14,15,6,0,0,0,0,NA,NA,40,316.657196044922,1,4,63,1,1,0,12.2890278385669,0,0,3.71357206670431
16,2,1,0,0,0,0,1,1,80,216.376129150391,1,4,33,1,0,1,12.8387248687184,0,0,4.39444915467244
16,3,1,0,0,0,0,1,1,80,216.376129150391,1,7,48,1,0,1,13.2045518198032,0,0,4.39444915467244
16,4,3,0,0,0,0,1,1,80,216.376129150391,1,6,40,1,0,1,12.5205239457795,0,0,4.39444915467244
16,5,1,0,0,0,0,1,1,80,216.376129150391,1,4,37,1,0,1,13.820954898112,0,0,4.39444915467244
16,6,2,0,0,0,0,1,1,80,216.376129150391,1,7,49,1,0,1,13.4235032670828,0,0,4.39444915467244
16,8,5,0,0,0,0,1,1,80,216.376129150391,1,6,58,2,0,0,12.4558315329873,0,0,4.39444915467244
16,9,3,0,0,0,0,1,1,80,216.376129150391,1,7,54,1,0,1,12.5359355888115,0,0,4.39444915467244
16,10,5,0,0,0,0,1,1,80,216.376129150391,1,7,52,1,0,0,12.4790417771664,0,0,4.39444915467244
16,11,1,0,0,0,0,1,1,80,216.376129150391,1,4,67,2,0,0,13.3553418073628,0,0,4.39444915467244
16,12,0,0,0,0,0,1,1,80,216.376129150391,1,6,57,1,0,1,13.3864803357753,0,0,4.39444915467244
16,15,2,0,0,0,0,1,1,80,216.376129150391,1,6,39,1,0,1,12.577237523363,0,0,4.39444915467244
16,17,2,0,0,0,0,1,1,80,783.007751464844,1,5,34,1,0,1,13.2302979647951,0,0,4.39444915467244
18,1,8,0,0,0,0,1,1,40,332.054901123047,1,2,76,2,1,0,13.05046806129,0,0,3.71357206670431
18,2,0,0,0,0,0,1,1,40,332.054901123047,1,5,38,1,1,0,13.2246245701189,0,0,3.71357206670431
18,3,0,0,0,0,0,1,1,40,332.054901123047,1,6,65,1,1,0,13.2106535197582,0,0,3.71357206670431
18,4,0,0,0,0,0,1,1,40,332.054901123047,1,6,38,1,1,0,12.9936293163044,0,0,3.71357206670431
18,5,4,0,0,0,0,1,1,40,332.054901123047,1,4,35,1,1,0,13.4470728640541,0,0,3.71357206670431
18,6,8,0,0,0,0,1,1,40,332.054901123047,1,3,73,2,1,0,12.7484696989699,0,0,3.71357206670431
18,8,4,0,0,0,0,1,1,40,332.054901123047,1,5,70,1,1,0,13.7960462259398,0,0,3.71357206670431
18,9,7,0,0,0,0,1,1,40,332.054901123047,1,1,78,2,1,0,13.4107550105584,0,0,3.71357206670431
18,10,1,0,0,0,0,1,1,40,332.054901123047,1,3,29,1,1,0,13.6911252832257,0,0,3.71357206670431
18,11,2,0,0,0,0,1,1,40,332.054901123047,1,5,53,1,1,0,13.3247402869096,0,0,3.71357206670431
18,12,2,0,0,0,0,1,1,40,332.054901123047,1,4,61,1,1,0,13.4327101539708,0,0,3.71357206670431
18,14,1,0,0,0,0,1,1,40,332.054901123047,1,7,50,1,1,1,13.4817947563831,0,0,3.71357206670431
20,1,1,0,0,0,0,1,0,90,123.907257080078,1,2,65,2,1,0,13.6973976163324,0,0,4.51085950651685
20,2,1,0,0,0,0,1,0,90,123.907257080078,1,5,45,1,1,1,13.2840480339932,0,0,4.51085950651685
20,3,8,0,0,0,0,1,0,90,123.907257080078,1,5,27,2,1,0,12.3436883325418,0,0,4.51085950651685
20,4,0,0,0,0,0,1,0,90,123.907257080078,1,4,60,1,1,0,12.7922436830924,0,0,4.51085950651685
20,5,7,0,0,0,0,1,0,90,123.907257080078,1,2,63,2,1,0,12.9007972531726,0,0,4.51085950651685
20,7,7,0,0,0,0,1,0,90,123.907257080078,1,6,49,1,1,1,12.5731826573973,0,0,4.51085950651685
20,8,4,0,0,0,0,1,0,90,123.907257080078,1,7,34,2,1,0,12.4292167593442,0,0,4.51085950651685
20,9,3,0,0,0,0,1,0,90,123.907257080078,1,7,63,1,1,0,12.7115258008978,0,0,4.51085950651685
20,10,3,0,0,0,0,1,0,90,123.907257080078,1,4,31,1,1,1,13.1820452019859,0,0,4.51085950651685
20,12,4,0,0,0,0,1,0,90,123.907257080078,1,4,41,1,1,1,12.4268681924382,0,0,4.51085950651685
20,19,5,0,0,0,0,1,0,90,283.851318359375,1,8,37,1,1,0,11.8772997707312,0,0,4.51085950651685
20,23,2,0,0,0,0,1,0,90,283.851318359375,1,5,54,1,1,1,12.6277409778418,0,0,4.51085950651685
24,1,1,0,0,0,0,NA,NA,60,272.897705078125,1,9,48,1,1,0,12.5191962878387,0,0,4.11087386417331
24,2,1,0,0,0,0,NA,NA,60,272.897705078125,1,6,40,1,1,0,12.6923387314447,0,0,4.11087386417331
24,3,2,0,0,0,0,NA,NA,60,272.897705078125,1,8,45,1,1,0,12.6549429089242,0,0,4.11087386417331
24,4,1,0,0,0,0,NA,NA,60,272.897705078125,1,6,60,1,1,0,13.2865679541502,0,0,4.11087386417331
24,5,8,0,0,0,0,NA,NA,60,272.897705078125,1,6,55,1,1,0,12.1084534426076,0,0,4.11087386417331
24,6,9,0,0,0,0,NA,NA,60,272.897705078125,1,8,40,1,1,0,11.8700044522724,0,0,4.11087386417331
24,7,5,0,0,0,0,NA,NA,60,272.897705078125,1,7,59,1,1,0,12.1440563575533,0,0,4.11087386417331
24,8,3,0,0,0,0,NA,NA,60,272.897705078125,1,3,33,1,1,0,13.0869603974249,0,0,4.11087386417331
24,10,5,0,0,0,0,NA,NA,60,272.897705078125,1,8,49,1,1,0,12.1532890965278,0,0,4.11087386417331
24,11,4,0,0,0,0,NA,NA,60,272.897705078125,1,7,64,1,1,0,12.2987362153545,0,0,4.11087386417331
24,12,3,0,0,0,0,NA,NA,60,272.897705078125,1,3,27,1,1,0,12.6680897799588,0,0,4.11087386417331
24,17,3,0,0,0,0,NA,NA,60,1013.91400146484,1,5,29,1,1,0,12.2077318932171,0,0,4.11087386417331
26,3,2,0,0,0,0,1,0,15,222.813690185547,1,13,43,1,0,0,12.9285110713036,0,0,2.77258872223978
26,7,6,0,0,0,0,1,0,15,222.813690185547,1,8,71,1,0,0,12.7502925767202,0,0,2.77258872223978
26,8,4,0,0,0,0,1,0,15,222.813690185547,1,6,39,1,0,0,12.7258665896695,0,0,2.77258872223978
26,9,11,0,0,0,0,1,0,15,222.813690185547,1,5,40,2,0,0,12.5366926348588,0,0,2.77258872223978
26,10,7,0,0,0,0,1,0,15,222.813690185547,1,9,37,2,0,0,12.1893890894949,0,0,2.77258872223978
26,13,2,0,0,0,0,1,0,15,222.813690185547,1,4,33,1,0,1,12.9900027277641,0,0,2.77258872223978
26,16,5,0,0,0,0,1,0,15,222.813690185547,1,5,35,1,0,0,12.0347487051528,0,0,2.77258872223978
26,18,1,0,0,0,0,1,0,15,314.382598876953,1,2,22,2,0,1,13.0948897858491,0,0,2.77258872223978
26,19,3,0,0,0,0,1,0,15,314.382598876953,1,6,48,1,0,0,12.8255742109752,0,0,2.77258872223978
26,24,4,0,0,0,0,1,0,15,314.382598876953,1,6,40,1,0,0,12.7703875538563,0,0,2.77258872223978
26,26,2,0,0,0,0,1,0,15,314.382598876953,1,5,35,1,0,0,13.42274385772,0,0,2.77258872223978
26,27,4,0,0,0,0,1,0,15,314.382598876953,1,7,68,1,0,0,12.8366744839176,0,0,2.77258872223978
28,1,1,0,0,0,0,NA,NA,Inf,120.448791503906,1,3,48,2,0,1,14.1885722158202,0,0,Inf
28,4,1,0,0,0,0,NA,NA,Inf,120.448791503906,1,5,38,1,0,0,13.9416826402971,0,0,Inf
28,5,8,0,0,0,0,NA,NA,Inf,120.448791503906,1,5,48,1,0,0,13.2560113413591,0,0,Inf
28,6,0,0,0,0,0,NA,NA,Inf,120.448791503906,1,4,41,1,0,0,12.9367902901099,0,0,Inf
28,7,3,0,0,0,0,NA,NA,Inf,120.448791503906,1,5,67,1,0,0,13.1564053192249,0,0,Inf
28,8,0,0,0,0,0,NA,NA,Inf,120.448791503906,1,7,68,1,0,1,13.415927367413,0,0,Inf
28,9,10,0,0,0,0,NA,NA,Inf,120.448791503906,1,5,41,1,0,0,12.6569464133095,0,0,Inf
28,10,5,0,0,0,0,NA,NA,Inf,120.448791503906,1,6,38,1,0,1,12.6586964289231,0,0,Inf
28,12,5,0,0,0,0,NA,NA,Inf,120.448791503906,1,8,50,1,0,0,12.6578442805771,0,0,Inf
28,14,5,0,0,0,0,NA,NA,Inf,120.448791503906,1,6,44,2,0,1,12.4435343880582,0,0,Inf
28,25,6,0,0,0,0,NA,NA,Inf,297.878204345703,1,6,37,1,0,0,12.5467135250236,0,0,Inf
28,28,1,0,0,0,0,NA,NA,Inf,297.878204345703,1,6,40,1,0,1,12.7895196995938,0,0,Inf
30,1,4,0,0,0,0,1,0,100,141.758743286133,1,3,78,1,0,0,13.0501063450503,0,0,4.61512051684126
30,3,5,0,0,0,0,1,0,100,141.758743286133,1,5,50,2,0,1,12.6355564603434,0,0,4.61512051684126
30,7,8,0,0,0,0,1,0,100,141.758743286133,1,4,38,1,0,1,12.4385030650806,0,0,4.61512051684126
30,8,8,0,0,0,0,1,0,100,141.758743286133,1,3,53,1,0,1,12.9308772287335,0,0,4.61512051684126
30,11,3,0,0,0,0,1,0,100,141.758743286133,1,10,50,1,0,1,12.7815319909801,0,0,4.61512051684126
30,20,1,0,0,0,0,1,0,100,127.124931335449,1,4,35,1,0,1,13.0249916991715,0,0,4.61512051684126
30,22,0,0,0,0,0,1,0,100,127.124931335449,1,5,46,1,0,1,12.9989485677246,0,0,4.61512051684126
30,25,1,0,0,0,0,1,0,100,127.124931335449,1,2,51,1,0,0,13.5157231776968,0,0,4.61512051684126
30,26,4,0,0,0,0,1,0,100,127.124931335449,1,6,44,1,0,1,12.3264892935165,0,0,4.61512051684126
30,27,11,0,0,0,0,1,0,100,127.124931335449,1,4,70,2,0,0,11.7368891798583,0,0,4.61512051684126
30,28,1,0,0,0,0,1,0,100,127.124931335449,1,5,68,2,0,0,13.2178127520661,0,0,4.61512051684126
32,1,1,0,0,0,0,NA,NA,15,77.3623657226562,1,3,30,1,0,1,13.6764657802401,0,0,2.77258872223978
32,3,11,0,0,0,0,NA,NA,15,77.3623657226562,1,5,40,1,0,1,13.0672685901745,0,0,2.77258872223978
32,4,8,0,0,0,0,NA,NA,15,77.3623657226562,1,7,43,1,0,0,11.7182966441248,0,0,2.77258872223978
32,7,3,0,0,0,0,NA,NA,15,77.3623657226562,1,5,35,1,0,1,13.2063509477117,0,0,2.77258872223978
32,11,0,0,0,0,0,NA,NA,15,77.3623657226562,1,10,60,1,0,1,13.6944526187854,0,0,2.77258872223978
32,16,4,0,0,0,0,NA,NA,15,77.3623657226562,1,7,66,1,0,0,12.7554041236334,0,0,2.77258872223978
32,17,1,0,0,0,0,NA,NA,15,93.2084274291992,1,6,51,1,0,1,13.1246208274455,0,0,2.77258872223978
32,18,1,0,0,0,0,NA,NA,15,93.2084274291992,1,4,43,2,0,1,13.2147099655604,0,0,2.77258872223978
32,24,0,0,0,0,0,NA,NA,15,93.2084274291992,1,5,46,1,0,1,13.8228074333975,0,0,2.77258872223978
32,25,11,0,0,0,0,NA,NA,15,93.2084274291992,1,3,43,2,0,0,12.9688074685824,0,0,2.77258872223978
32,26,10,0,0,0,0,NA,NA,15,93.2084274291992,1,3,26,1,0,0,12.7179891428272,0,0,2.77258872223978
32,28,1,0,0,0,0,NA,NA,15,93.2084274291992,1,8,59,1,0,1,13.5052452258389,0,0,2.77258872223978
34,3,10,0,0,0,0,NA,NA,15,139.104904174805,1,3,55,1,0,0,12.564319041591,0,0,2.77258872223978
34,4,11,0,0,0,0,NA,NA,15,139.104904174805,1,4,75,2,0,0,13.169830762325,0,0,2.77258872223978
34,5,9,0,0,0,0,NA,NA,15,139.104904174805,1,6,54,2,0,0,13.0895404248659,0,0,2.77258872223978
34,6,7,0,0,0,0,NA,NA,15,139.104904174805,1,4,71,1,0,1,13.2884795415883,0,0,2.77258872223978
34,8,4,0,0,0,0,NA,NA,15,139.104904174805,1,4,69,2,0,0,12.9657232368562,0,0,2.77258872223978
34,10,1,0,0,0,0,NA,NA,15,139.104904174805,1,5,52,2,0,0,12.6318548523296,0,0,2.77258872223978
34,11,4,0,0,0,0,NA,NA,15,139.104904174805,1,6,33,2,0,1,12.6341547379923,0,0,2.77258872223978
34,12,3,0,0,0,0,NA,NA,15,139.104904174805,1,5,34,1,0,1,12.7952532169653,0,0,2.77258872223978
34,17,3,0,0,0,0,NA,NA,15,210.306838989258,1,3,65,2,0,0,12.6307276524051,0,0,2.77258872223978
34,23,8,0,0,0,0,NA,NA,15,210.306838989258,1,4,44,1,0,1,13.0262708228747,0,0,2.77258872223978
34,26,6,0,0,0,0,NA,NA,15,210.306838989258,1,6,30,1,0,1,13.318750548023,0,0,2.77258872223978
34,27,8,0,0,0,0,NA,NA,15,210.306838989258,1,5,39,1,0,1,13.1609218520953,0,0,2.77258872223978
36,1,1,0,0,0,0,1,0,30,203.808944702148,1,3,50,1,1,0,13.5198222711396,0,0,3.43398720448515
36,2,11,0,0,0,0,1,0,30,203.808944702148,1,8,54,1,1,0,12.0254220356765,0,0,3.43398720448515
36,4,10,0,0,0,0,1,0,30,203.808944702148,1,1,50,2,1,0,13.8655464934573,0,0,3.43398720448515
36,5,8,0,0,0,0,1,0,30,203.808944702148,1,2,73,2,1,0,12.9133827288917,0,0,3.43398720448515
36,6,9,0,0,0,0,1,0,30,203.808944702148,1,4,84,1,1,0,12.8952431797024,0,0,3.43398720448515
36,7,8,0,0,0,0,1,0,30,203.808944702148,1,4,70,2,1,0,12.4931283499795,0,0,3.43398720448515
36,8,9,0,0,0,0,1,0,30,203.808944702148,1,5,63,1,1,0,12.581713331748,0,0,3.43398720448515
36,10,3,0,0,0,0,1,0,30,203.808944702148,1,4,35,1,1,0,12.4353909065267,0,0,3.43398720448515
36,12,5,0,0,0,0,1,0,30,203.808944702148,1,2,69,1,1,0,13.0257013780535,0,0,3.43398720448515
36,17,6,0,0,0,0,1,0,30,318.945037841797,1,5,30,2,1,0,12.0229556161818,0,0,3.43398720448515
36,21,4,0,0,0,0,1,0,30,318.945037841797,1,7,50,1,1,0,12.1449993635105,0,0,3.43398720448515
36,25,11,0,0,0,0,1,0,30,318.945037841797,1,4,30,1,1,0,12.6015733778949,0,0,3.43398720448515
38,1,0,0,0,0,0,1,0,40,167.494064331055,1,4,35,2,1,0,12.644522315563,0,0,3.71357206670431
38,2,10,0,0,0,0,1,0,40,167.494064331055,1,3,83,1,1,0,13.0790641634623,0,0,3.71357206670431
38,3,1,0,0,0,0,1,0,40,167.494064331055,1,7,54,1,1,1,12.9173448061139,0,0,3.71357206670431
38,5,7,0,0,0,0,1,0,40,167.494064331055,1,7,40,1,1,1,12.6684148721314,0,0,3.71357206670431
38,6,6,0,0,0,0,1,0,40,167.494064331055,1,6,43,1,1,1,12.1128461994939,0,0,3.71357206670431
38,7,5,0,0,0,0,1,0,40,167.494064331055,1,4,68,2,1,0,12.4604301819128,0,0,3.71357206670431
38,8,6,0,0,0,0,1,0,40,167.494064331055,1,8,70,1,1,1,12.7698874623343,0,0,3.71357206670431
38,9,5,0,0,0,0,1,0,40,167.494064331055,1,6,50,1,1,0,12.5818828832407,0,0,3.71357206670431
38,10,3,0,0,0,0,1,0,40,167.494064331055,1,1,33,1,1,0,13.5399010677468,0,0,3.71357206670431
38,11,3,0,0,0,0,1,0,40,167.494064331055,1,5,29,1,1,0,12.695604373737,0,0,3.71357206670431
38,12,0,0,0,0,0,1,0,40,167.494064331055,1,5,50,1,1,0,12.5377445396354,0,0,3.71357206670431
38,20,1,0,0,0,0,1,0,40,551.290466308594,1,7,41,1,1,0,13.1679477537607,0,0,3.71357206670431
40,1,10,0,0,0,0,1,1,60,181.911804199219,1,6,33,1,1,0,12.2828497143046,0,0,4.11087386417331
40,2,4,0,0,0,0,1,1,60,181.911804199219,1,5,35,1,1,0,12.5684846479075,0,0,4.11087386417331
40,3,0,0,0,0,0,1,1,60,181.911804199219,1,6,72,1,1,0,12.0919149541926,0,0,4.11087386417331
40,4,0,0,0,0,0,1,1,60,181.911804199219,1,8,39,1,1,0,12.2795818447051,0,0,4.11087386417331
40,5,7,0,0,0,0,1,1,60,181.911804199219,1,7,81,1,1,0,12.3190791528273,0,0,4.11087386417331
40,6,6,0,0,0,0,1,1,60,181.911804199219,1,11,45,1,1,0,11.9932362418171,0,0,4.11087386417331
40,7,4,0,0,0,0,1,1,60,181.911804199219,1,3,41,2,1,0,12.8673953184505,0,0,4.11087386417331
40,8,7,0,0,0,0,1,1,60,181.911804199219,1,4,41,1,1,0,12.3187926774533,0,0,4.11087386417331
40,9,9,0,0,0,0,1,1,60,181.911804199219,1,3,43,2,1,0,12.8424469904789,0,0,4.11087386417331
40,10,4,0,0,0,0,1,1,60,181.911804199219,1,2,23,1,1,0,13.1872635518874,0,0,4.11087386417331
40,11,1,0,0,0,0,1,1,60,181.911804199219,1,3,60,1,1,0,12.7623383639581,0,0,4.11087386417331
40,12,4,0,0,0,0,1,1,60,181.911804199219,1,4,30,1,1,0,12.583506438361,0,0,4.11087386417331
42,1,0,0,0,0,0,1,0,45,199.502334594727,1,8,37,1,1,0,13.642640148046,0,0,3.8286413964891
42,2,4,0,0,0,0,1,0,45,199.502334594727,1,3,63,1,1,0,13.3938688107121,0,0,3.8286413964891
42,3,1,0,0,0,0,1,0,45,199.502334594727,1,3,30,1,1,0,13.8472952185228,0,0,3.8286413964891
42,4,1,0,0,0,0,1,0,45,199.502334594727,1,6,37,1,1,0,12.9450739879913,0,0,3.8286413964891
42,5,6,0,0,0,0,1,0,45,199.502334594727,1,8,40,1,1,0,12.0182694670627,0,0,3.8286413964891
42,6,3,0,0,0,0,1,0,45,199.502334594727,1,1,25,1,1,1,13.8133982035137,0,0,3.8286413964891
42,7,8,0,0,0,0,1,0,45,199.502334594727,1,3,81,1,1,0,12.3836005697459,0,0,3.8286413964891
42,8,6,0,0,0,0,1,0,45,199.502334594727,1,7,37,1,1,0,12.2037068022537,0,0,3.8286413964891
42,9,5,0,0,0,0,1,0,45,199.502334594727,1,6,58,1,1,0,12.2064673332557,0,0,3.8286413964891
42,10,3,0,0,0,0,1,0,45,199.502334594727,1,5,37,1,1,0,12.6489869667205,0,0,3.8286413964891
42,11,5,0,0,0,0,1,0,45,199.502334594727,1,5,28,1,1,0,12.6229872695577,0,0,3.8286413964891
42,12,3,0,0,0,0,1,0,45,199.502334594727,1,5,57,1,1,1,12.6884960941535,0,0,3.8286413964891
44,1,4,0,0,0,0,1,0,90,154.767501831055,1,7,62,1,1,0,12.3543368599577,0,0,4.51085950651685
44,3,1,0,0,0,0,1,0,90,154.767501831055,1,1,82,2,1,0,13.6903753187876,0,0,4.51085950651685
44,4,4,0,0,0,0,1,0,90,154.767501831055,1,8,53,1,1,0,12.216975724726,0,0,4.51085950651685
44,5,4,0,0,0,0,1,0,90,154.767501831055,1,7,43,1,1,0,12.5092000950964,0,0,4.51085950651685
44,6,8,0,0,0,0,1,0,90,154.767501831055,1,10,43,1,1,0,10.7182218954065,0,0,4.51085950651685
44,7,6,0,0,0,0,1,0,90,154.767501831055,1,8,39,1,1,0,12.1438876859259,0,0,4.51085950651685
44,8,8,0,0,0,0,1,0,90,154.767501831055,1,7,49,1,1,0,11.777849791028,0,0,4.51085950651685
44,12,8,0,0,0,0,1,0,90,154.767501831055,1,5,55,1,1,0,12.0248728655593,0,0,4.51085950651685
44,14,4,0,0,0,0,1,0,90,154.767501831055,1,4,66,1,1,0,13.0196265003282,0,0,4.51085950651685
44,15,5,0,0,0,0,1,0,90,154.767501831055,1,1,33,1,1,0,13.6511743900532,0,0,4.51085950651685
44,16,5,0,0,0,0,1,0,90,154.767501831055,1,6,49,1,1,0,12.3310373312929,0,0,4.51085950651685
44,18,5,0,0,0,0,1,0,90,496.046783447266,1,6,35,1,1,0,12.4169336365823,0,0,4.51085950651685
46,1,7,0,0,0,0,NA,NA,180,137.346252441406,1,4,64,1,1,0,12.4314697806159,0,0,5.19849703126583
46,3,5,0,0,0,0,NA,NA,180,137.346252441406,1,5,63,1,1,0,13.2290058085573,0,0,5.19849703126583
46,5,1,0,0,0,0,NA,NA,180,137.346252441406,1,5,63,1,1,0,12.9248335082681,0,0,5.19849703126583
46,6,3,0,0,0,0,NA,NA,180,137.346252441406,1,2,72,2,1,0,12.7753447854677,0,0,5.19849703126583
46,8,9,0,0,0,0,NA,NA,180,137.346252441406,1,5,53,1,1,0,12.523824994374,0,0,5.19849703126583
46,9,7,0,0,0,0,NA,NA,180,137.346252441406,1,9,49,1,1,0,11.4980108079967,0,0,5.19849703126583
46,10,4,0,0,0,0,NA,NA,180,137.346252441406,1,3,38,1,1,0,12.8719235397718,0,0,5.19849703126583
46,12,4,0,0,0,0,NA,NA,180,137.346252441406,1,4,50,2,1,0,12.8476287077522,0,0,5.19849703126583
46,14,5,0,0,0,0,NA,NA,180,137.346252441406,1,5,60,2,1,0,12.5924199168196,0,0,5.19849703126583
46,16,4,0,0,0,0,NA,NA,180,137.346252441406,1,6,76,1,1,1,12.317178927301,0,0,5.19849703126583
46,18,6,0,0,0,0,NA,NA,180,300.054473876953,1,5,46,1,1,0,12.9571224377725,0,0,5.19849703126583
46,19,7,0,0,0,0,NA,NA,180,300.054473876953,1,3,36,2,1,0,12.8627766582341,0,0,5.19849703126583
48,1,3,0,0,0,0,1,0,120,78.2512741088867,1,6,42,1,1,0,12.4541266515591,0,0,4.79579054559674
48,2,9,0,0,0,0,1,0,120,78.2512741088867,1,10,60,1,1,1,12.4322891579593,0,0,4.79579054559674
48,3,10,0,0,0,0,1,0,120,78.2512741088867,1,7,41,1,1,0,12.1202520933181,0,0,4.79579054559674
48,4,1,0,0,0,0,1,0,120,78.2512741088867,1,4,35,1,1,0,12.6617362510376,0,0,4.79579054559674
48,5,9,0,0,0,0,1,0,120,78.2512741088867,1,10,58,1,1,0,12.0689353845695,0,0,4.79579054559674
48,6,8,0,0,0,0,1,0,120,78.2512741088867,1,9,48,1,1,0,12.0590819746768,0,0,4.79579054559674
48,7,8,0,0,0,0,1,0,120,78.2512741088867,1,4,63,2,1,0,12.3892710313389,0,0,4.79579054559674
48,9,3,0,0,0,0,1,0,120,78.2512741088867,1,9,50,1,1,0,12.0312834305393,0,0,4.79579054559674
48,10,3,0,0,0,0,1,0,120,78.2512741088867,1,5,36,1,1,0,12.2489071635658,0,0,4.79579054559674
48,11,5,0,0,0,0,1,0,120,78.2512741088867,1,3,40,2,1,0,12.6546183954932,0,0,4.79579054559674
48,12,1,0,0,0,0,1,0,120,78.2512741088867,1,5,53,1,1,0,12.707169756652,0,0,4.79579054559674
48,16,5,0,0,0,0,1,0,120,78.2512741088867,1,6,64,1,1,0,12.3090811708635,0,0,4.79579054559674
50,2,5,0,0,0,0,1,0,20,231.002655029297,1,6,36,1,1,0,12.2291419901141,0,0,3.04452243772342
50,3,3,0,0,0,0,1,0,20,231.002655029297,1,5,37,1,1,0,12.8108425735352,0,0,3.04452243772342
